"alpha","FDR","power"
0.02,0,0
0.05,0,0.114678899082569
0.07,0,0.114678899082569
0.1,0,0.128440366972477
0.15,0,0.128440366972477
0.2,0,0.142201834862385
0.25,0.0277777777777778,0.160550458715596
0.3,0.0277777777777778,0.160550458715596
0.35,0.0769230769230769,0.165137614678899
0.4,0.0769230769230769,0.165137614678899
0.45,0.0714285714285714,0.178899082568807
0.5,0.06,0.215596330275229
0.55,0.232558139534884,0.302752293577982
0.6,0.310679611650485,0.325688073394495
0.65,0.339285714285714,0.339449541284404
0.7,0.37593984962406,0.380733944954128
0.75,0.412587412587413,0.385321100917431
0.8,0.532258064516129,0.399082568807339
0.85,0.629482071713147,0.426605504587156
0.9,0.851755526657997,0.522935779816514
0.95,0.907127429805616,0.591743119266055
1,0.907127429805616,0.591743119266055
