"alpha","FDR","power"
0.02,0,0
0.05,0,0.0987124463519313
0.07,0,0.0987124463519313
0.1,0,0.0987124463519313
0.15,0.1,0.15450643776824
0.2,0.142857142857143,0.180257510729614
0.25,0.142857142857143,0.180257510729614
0.3,0.156862745098039,0.184549356223176
0.35,0.203389830508475,0.201716738197425
0.4,0.246575342465753,0.236051502145923
0.45,0.291139240506329,0.240343347639485
0.5,0.348314606741573,0.248927038626609
0.55,0.405405405405405,0.283261802575107
0.6,0.5,0.36480686695279
0.65,0.515463917525773,0.40343347639485
0.7,0.516908212560386,0.429184549356223
0.75,0.571428571428571,0.450643776824034
0.8,0.606382978723404,0.476394849785408
0.85,0.694312796208531,0.553648068669528
0.9,0.768421052631579,0.566523605150215
0.95,0.899563318777293,0.592274678111588
1,0.899927483683829,0.592274678111588
