"FDR","pow"
0,0.0113207547169811
0,0.0150943396226415
0,0.0188679245283019
0,0.0188679245283019
0.142857142857143,0.0226415094339623
0.222222222222222,0.0264150943396226
0.222222222222222,0.0264150943396226
0.25,0.0339622641509434
0.25,0.0339622641509434
0.3125,0.0415094339622641
0.3125,0.0415094339622641
0.333333333333333,0.0452830188679245
0.4,0.0452830188679245
0.753623188405797,0.0641509433962264
0.75,0.0792452830188679
0.794701986754967,0.116981132075472
0.813084112149533,0.150943396226415
0.837735849056604,0.162264150943396
0.860050890585242,0.207547169811321
0.883645240032547,0.539622641509434
0.890045543266103,0.637735849056604
0.890330953926022,0.637735849056604
