"FDR","pow"
0,0.0524475524475524
0,0.0559440559440559
0,0.0594405594405594
0,0.0629370629370629
0.136363636363636,0.0664335664335664
0.2,0.0699300699300699
0.230769230769231,0.0699300699300699
0.266666666666667,0.0769230769230769
0.3125,0.0769230769230769
0.425,0.0804195804195804
0.5,0.125874125874126
0.559139784946237,0.143356643356643
0.594594594594595,0.157342657342657
0.635036496350365,0.174825174825175
0.7,0.188811188811189
0.713004484304933,0.223776223776224
0.730038022813688,0.248251748251748
0.764705882352941,0.293706293706294
0.796703296703297,0.388111888111888
0.828258221680877,0.493006993006993
0.862813370473538,0.688811188811189
0.869764397905759,0.695804195804196
