"FDR","pow"
0.0714285714285714,0.0419354838709677
0.133333333333333,0.0419354838709677
0.133333333333333,0.0419354838709677
0.125,0.0451612903225806
0.263157894736842,0.0451612903225806
0.263157894736842,0.0451612903225806
0.363636363636364,0.0451612903225806
0.485714285714286,0.0580645161290323
0.472222222222222,0.0612903225806452
0.487179487179487,0.0645161290322581
0.5,0.067741935483871
0.488888888888889,0.0741935483870968
0.510204081632653,0.0774193548387097
0.547169811320755,0.0774193548387097
0.67032967032967,0.0967741935483871
0.693877551020408,0.0967741935483871
0.701754385964912,0.109677419354839
0.739393939393939,0.138709677419355
0.862306368330465,0.516129032258065
0.872394188250158,0.651612903225806
0.8727959697733,0.651612903225806
0.8727959697733,0.651612903225806
