"FDR","pow"
0,0.013953488372093
0,0.013953488372093
0,0.013953488372093
0.25,0.013953488372093
0.25,0.013953488372093
0.25,0.013953488372093
0.25,0.013953488372093
0.272727272727273,0.0372093023255814
0.333333333333333,0.0465116279069767
0.333333333333333,0.0465116279069767
0.45,0.0511627906976744
0.428571428571429,0.0558139534883721
0.555555555555556,0.0558139534883721
0.555555555555556,0.0558139534883721
0.648148148148148,0.0883720930232558
0.692307692307692,0.0930232558139535
0.712328767123288,0.0976744186046512
0.725,0.102325581395349
0.783783783783784,0.111627906976744
0.801282051282051,0.144186046511628
0.867924528301887,0.293023255813953
0.910477453580902,0.627906976744186
