"alpha","FDR","power"
0.02,0,0
0.05,0,0.0874125874125874
0.07,0,0.101398601398601
0.1,0,0.122377622377622
0.15,0,0.230769230769231
0.2,0.0549450549450549,0.300699300699301
0.25,0.112,0.388111888111888
0.3,0.133333333333333,0.409090909090909
0.35,0.153333333333333,0.444055944055944
0.4,0.2,0.517482517482518
0.45,0.225490196078431,0.552447552447552
0.5,0.381132075471698,0.573426573426573
0.55,0.41958041958042,0.58041958041958
0.6,0.478260869565217,0.587412587412587
0.65,0.552631578947368,0.594405594405594
0.7,0.592857142857143,0.597902097902098
0.75,0.613483146067416,0.601398601398601
0.8,0.658730158730159,0.601398601398601
0.85,0.723027375201288,0.601398601398601
0.9,0.823300970873786,0.636363636363636
0.95,0.866522366522366,0.646853146853147
1,0.866522366522366,0.646853146853147
