"FDR","pow"
0,0.00647249190938511
0,0.00647249190938511
0,0.00647249190938511
0,0.00647249190938511
0,0.00647249190938511
0,0.00647249190938511
0,0.00647249190938511
0,0.00647249190938511
0.333333333333333,0.00647249190938511
0.5,0.00647249190938511
0.5,0.00647249190938511
0.714285714285714,0.00647249190938511
0.714285714285714,0.00647249190938511
0.8,0.00647249190938511
0.769230769230769,0.0194174757281553
0.774193548387097,0.0226537216828479
0.791304347826087,0.155339805825243
0.806083650190114,0.16504854368932
0.850277264325323,0.262135922330097
0.858018386108274,0.449838187702265
0.87085635359116,0.605177993527508
0.875,0.614886731391586
