"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0.0815450643776824
0.1,0,0.0944206008583691
0.15,0,0.137339055793991
0.2,0,0.150214592274678
0.25,0.06,0.201716738197425
0.3,0.0576923076923077,0.210300429184549
0.35,0.0952380952380952,0.244635193133047
0.4,0.179245283018868,0.373390557939914
0.45,0.179245283018868,0.373390557939914
0.5,0.214285714285714,0.377682403433476
0.55,0.251968503937008,0.407725321888412
0.6,0.318471337579618,0.459227467811159
0.65,0.325,0.463519313304721
0.7,0.444444444444444,0.515021459227468
0.75,0.515625,0.532188841201717
0.8,0.532846715328467,0.549356223175966
0.85,0.554421768707483,0.562231759656652
0.9,0.650510204081633,0.587982832618026
0.95,0.833530106257379,0.605150214592275
1,0.893586005830904,0.626609442060086
