"alpha","FDR","power"
0.02,0,0
0.05,0.0967741935483871,0.0903225806451613
0.07,0.121212121212121,0.0935483870967742
0.1,0.121212121212121,0.0935483870967742
0.15,0.135135135135135,0.103225806451613
0.2,0.166666666666667,0.112903225806452
0.25,0.186046511627907,0.112903225806452
0.3,0.212765957446809,0.119354838709677
0.35,0.217391304347826,0.174193548387097
0.4,0.305882352941176,0.190322580645161
0.45,0.412280701754386,0.216129032258065
0.5,0.408333333333333,0.229032258064516
0.55,0.459259259259259,0.235483870967742
0.6,0.535353535353535,0.296774193548387
0.65,0.547511312217195,0.32258064516129
0.7,0.607843137254902,0.387096774193548
0.75,0.668316831683168,0.432258064516129
0.8,0.72168905950096,0.467741935483871
0.85,0.769230769230769,0.52258064516129
0.9,0.86623748211731,0.603225806451613
0.95,0.868217054263566,0.603225806451613
1,0.868217054263566,0.603225806451613
