"FDR","pow"
0.032258064516129,0.0964630225080386
0.0857142857142857,0.102893890675241
0.0833333333333333,0.106109324758842
0.15,0.109324758842444
0.244897959183673,0.118971061093248
0.277777777777778,0.12540192926045
0.303571428571429,0.12540192926045
0.316666666666667,0.131832797427653
0.328125,0.138263665594855
0.348484848484849,0.138263665594855
0.371428571428571,0.141479099678457
0.381578947368421,0.15112540192926
0.392405063291139,0.154340836012862
0.425287356321839,0.160771704180064
0.451612903225806,0.163987138263666
0.643835616438356,0.2508038585209
0.676579925650558,0.279742765273312
0.736842105263158,0.337620578778135
0.779605263157895,0.430868167202572
0.795774647887324,0.466237942122186
0.841322314049587,0.617363344051447
0.854005167958656,0.726688102893891
