"alpha","FDR","power"
0.02,0,0
0.05,0,0.0869565217391304
0.07,0,0.0869565217391304
0.1,0,0.0903010033444816
0.15,0,0.0936454849498328
0.2,0,0.096989966555184
0.25,0.0277777777777778,0.117056856187291
0.3,0.0263157894736842,0.123745819397993
0.35,0.024390243902439,0.133779264214047
0.4,0.158730158730159,0.177257525083612
0.45,0.192307692307692,0.210702341137124
0.5,0.264285714285714,0.344481605351171
0.55,0.290322580645161,0.367892976588629
0.6,0.313513513513514,0.424749163879599
0.65,0.346733668341709,0.434782608695652
0.7,0.464944649446494,0.48494983277592
0.75,0.553977272727273,0.525083612040134
0.8,0.643478260869565,0.548494983277592
0.85,0.678846153846154,0.558528428093645
0.9,0.763380281690141,0.561872909698997
0.95,0.879688605803255,0.568561872909699
1,0.879688605803255,0.568561872909699
