"alpha","FDR","power"
0.02,0.0169491525423729,0.167630057803468
0.05,0.0166666666666667,0.170520231213873
0.07,0.0163934426229508,0.173410404624277
0.1,0.0149253731343284,0.190751445086705
0.15,0.0142857142857143,0.199421965317919
0.2,0.0919540229885057,0.228323699421965
0.25,0.160714285714286,0.271676300578035
0.3,0.166666666666667,0.289017341040462
0.35,0.165289256198347,0.291907514450867
0.4,0.22962962962963,0.300578034682081
0.45,0.246478873239437,0.309248554913295
0.5,0.302469135802469,0.326589595375723
0.55,0.340659340659341,0.346820809248555
0.6,0.424778761061947,0.375722543352601
0.65,0.491289198606272,0.421965317919075
0.7,0.556473829201102,0.465317919075145
0.75,0.613995485327314,0.494219653179191
0.8,0.675324675324675,0.505780346820809
0.85,0.728070175438597,0.53757225433526
0.9,0.798210735586481,0.586705202312139
0.95,0.848484848484849,0.606936416184971
1,0.848484848484849,0.606936416184971
