"alpha","FDR","power"
0.02,0,0
0.05,0,0.0709459459459459
0.07,0,0.0709459459459459
0.1,0.04,0.0810810810810811
0.15,0.108108108108108,0.111486486486486
0.2,0.195652173913043,0.125
0.25,0.195652173913043,0.125
0.3,0.2,0.162162162162162
0.35,0.19672131147541,0.165540540540541
0.4,0.225,0.209459459459459
0.45,0.231578947368421,0.246621621621622
0.5,0.247619047619048,0.266891891891892
0.55,0.353932584269663,0.388513513513513
0.6,0.39,0.412162162162162
0.65,0.452,0.462837837837838
0.7,0.530973451327434,0.537162162162162
0.75,0.697231833910035,0.591216216216216
0.8,0.758953168044077,0.591216216216216
0.85,0.854200988467875,0.597972972972973
0.9,0.877083333333333,0.597972972972973
0.95,0.877083333333333,0.597972972972973
1,0.877083333333333,0.597972972972973
