"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0,0.0546875
0.15,0,0.05859375
0.2,0,0.0625
0.25,0.148148148148148,0.1796875
0.3,0.155172413793103,0.19140625
0.35,0.147540983606557,0.203125
0.4,0.191176470588235,0.21484375
0.45,0.180555555555556,0.23046875
0.5,0.194805194805195,0.2421875
0.55,0.209302325581395,0.265625
0.6,0.292857142857143,0.38671875
0.65,0.320261437908497,0.40625
0.7,0.33125,0.41796875
0.75,0.554455445544555,0.52734375
0.8,0.655940594059406,0.54296875
0.85,0.768115942028985,0.5625
0.9,0.846072186836518,0.56640625
0.95,0.892679459843639,0.58984375
1,0.892679459843639,0.58984375
