"FDR","pow"
0.1,0.0473684210526316
0.166666666666667,0.0526315789473684
0.166666666666667,0.0526315789473684
0.230769230769231,0.0526315789473684
0.266666666666667,0.0578947368421053
0.421052631578947,0.0578947368421053
0.421052631578947,0.0578947368421053
0.45,0.0578947368421053
0.555555555555556,0.0631578947368421
0.666666666666667,0.0631578947368421
0.675,0.068421052631579
0.666666666666667,0.0789473684210526
0.672727272727273,0.0947368421052632
0.7,0.0947368421052632
0.74025974025974,0.105263157894737
0.814814814814815,0.131578947368421
0.837078651685393,0.152631578947368
0.84375,0.157894736842105
0.863354037267081,0.347368421052632
0.890606420927467,0.484210526315789
0.907877169559413,0.726315789473684
0.908556499020248,0.736842105263158
