"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0.0909090909090909,0.0354609929078014
0.15,0.0909090909090909,0.0354609929078014
0.2,0.0909090909090909,0.0354609929078014
0.25,0.176470588235294,0.049645390070922
0.3,0.176470588235294,0.049645390070922
0.35,0.210526315789474,0.0531914893617021
0.4,0.375,0.0531914893617021
0.45,0.375,0.0531914893617021
0.5,0.375,0.0531914893617021
0.55,0.375,0.0531914893617021
0.6,0.515625,0.109929078014184
0.65,0.586776859504132,0.177304964539007
0.7,0.594405594405594,0.205673758865248
0.75,0.618556701030928,0.26241134751773
0.8,0.625,0.308510638297872
0.85,0.646153846153846,0.407801418439716
0.9,0.800561797752809,0.50354609929078
0.95,0.836139169472503,0.517730496453901
1,0.879323031640912,0.581560283687943
