"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0,0
0.15,0.263157894736842,0.0721649484536082
0.2,0.275862068965517,0.108247422680412
0.25,0.266666666666667,0.11340206185567
0.3,0.324324324324324,0.128865979381443
0.35,0.325,0.139175257731959
0.4,0.36734693877551,0.15979381443299
0.45,0.415094339622642,0.15979381443299
0.5,0.492957746478873,0.185567010309278
0.55,0.506849315068493,0.185567010309278
0.6,0.555555555555556,0.206185567010309
0.65,0.642857142857143,0.231958762886598
0.7,0.653846153846154,0.231958762886598
0.75,0.668831168831169,0.262886597938144
0.8,0.664772727272727,0.304123711340206
0.85,0.872703412073491,0.5
0.9,0.914089347079038,0.515463917525773
0.95,0.928571428571429,0.515463917525773
1,0.928571428571429,0.515463917525773
