"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0,0
0.15,0.142857142857143,0.0278422273781903
0.2,0.0833333333333333,0.0510440835266821
0.25,0.0833333333333333,0.0510440835266821
0.3,0.136363636363636,0.0881670533642691
0.35,0.148936170212766,0.0928074245939675
0.4,0.284090909090909,0.146171693735499
0.45,0.284090909090909,0.146171693735499
0.5,0.367647058823529,0.19953596287703
0.55,0.388888888888889,0.204176334106729
0.6,0.403846153846154,0.215777262180974
0.65,0.47979797979798,0.238979118329466
0.7,0.5,0.250580046403712
0.75,0.539419087136929,0.25754060324826
0.8,0.618729096989967,0.264501160092807
0.85,0.797175866495507,0.366589327146172
0.9,0.8125,0.382830626450116
0.95,0.830350751610594,0.549883990719258
1,0.830350751610594,0.549883990719258
