"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0,0
0.15,0,0.0278637770897833
0.2,0,0.065015479876161
0.25,0.0434782608695652,0.0681114551083591
0.3,0.0833333333333333,0.0681114551083591
0.35,0.1,0.0835913312693498
0.4,0.13953488372093,0.114551083591331
0.45,0.229166666666667,0.229102167182663
0.5,0.240384615384615,0.244582043343653
0.55,0.279279279279279,0.247678018575851
0.6,0.279279279279279,0.247678018575851
0.65,0.387640449438202,0.337461300309598
0.7,0.395833333333333,0.359133126934985
0.75,0.412621359223301,0.374613003095975
0.8,0.456692913385827,0.427244582043344
0.85,0.801661474558671,0.591331269349845
0.9,0.838135593220339,0.591331269349845
0.95,0.86376604850214,0.591331269349845
1,0.86376604850214,0.591331269349845
