"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0.0909090909090909,0.0323624595469256
0.15,0.0909090909090909,0.0323624595469256
0.2,0.0666666666666667,0.0453074433656958
0.25,0.0625,0.0485436893203883
0.3,0.0625,0.0485436893203883
0.35,0.0625,0.0485436893203883
0.4,0.32,0.0550161812297735
0.45,0.34375,0.0679611650485437
0.5,0.34375,0.0679611650485437
0.55,0.378378378378378,0.0744336569579288
0.6,0.358974358974359,0.0809061488673139
0.65,0.380952380952381,0.0841423948220065
0.7,0.622641509433962,0.194174757281553
0.75,0.640449438202247,0.207119741100324
0.8,0.671428571428571,0.223300970873786
0.85,0.767676767676768,0.372168284789644
0.9,0.810082063305979,0.524271844660194
0.95,0.85890073831009,0.55663430420712
1,0.875452570601014,0.55663430420712
