"alpha","FDR","power"
0.02,0.0396039603960396,1
0.05,0.0612903225806452,1
0.07,0.090625,1
0.1,0.133928571428571,1
0.15,0.161383285302594,1
0.2,0.215633423180593,1
0.25,0.277915632754342,1
0.3,0.295399515738499,1
0.35,0.341628959276018,1
0.4,0.371490280777538,1
0.45,0.437137330754352,1
0.5,0.478494623655914,1
0.55,0.515,1
0.6,0.555725190839695,1
0.65,0.622568093385214,1
0.7,0.653983353151011,1
0.75,0.714985308521058,1
0.8,0.789283128167994,1
0.85,0.807666886979511,1
0.9,0.807666886979511,1
0.95,0.807666886979511,1
1,0.807666886979511,1
