"alpha","FDR","power"
0.02,0.0194552529182879,1
0.05,0.0561797752808989,1
0.07,0.0802919708029197,1
0.1,0.134020618556701,1
0.15,0.197452229299363,1
0.2,0.238670694864048,1
0.25,0.307692307692308,1
0.3,0.357142857142857,1
0.35,0.407058823529412,1
0.4,0.496,1
0.45,0.546762589928058,1
0.5,0.590243902439024,1
0.55,0.629411764705882,1
0.6,0.689655172413793,1
0.65,0.728448275862069,1
0.7,0.757692307692308,1
0.75,0.818965517241379,1
0.8,0.8359375,1
0.85,0.8359375,1
0.9,0.8359375,1
0.95,0.8359375,1
1,0.8359375,1
