"alpha","FDR","power"
0.02,0.0229885057471264,1
0.05,0.052924791086351,1
0.07,0.0659340659340659,1
0.1,0.0810810810810811,1
0.15,0.112271540469974,1
0.2,0.160493827160494,1
0.25,0.192399049881235,1
0.3,0.294605809128631,1
0.35,0.328063241106719,1
0.4,0.401408450704225,1
0.45,0.446254071661238,1
0.5,0.503649635036496,1
0.55,0.53551912568306,1
0.6,0.576587795765878,1
0.65,0.647302904564315,1
0.7,0.667644183773216,1
0.75,0.742813918305598,1
0.8,0.775429326287979,1
0.85,0.775429326287979,1
0.9,0.775429326287979,1
0.95,0.775429326287979,1
1,0.775429326287979,1
