"alpha","FDR","power"
0.02,0.0252525252525253,1
0.05,0.0721153846153846,1
0.07,0.0938967136150235,1
0.1,0.118721461187215,1
0.15,0.153508771929825,1
0.2,0.185654008438819,1
0.25,0.224899598393574,1
0.3,0.24609375,1
0.35,0.298181818181818,1
0.4,0.35016835016835,1
0.45,0.413373860182371,1
0.5,0.445402298850575,1
0.55,0.523456790123457,1
0.6,0.562358276643991,1
0.65,0.617821782178218,1
0.7,0.666666666666667,1
0.75,0.724285714285714,1
0.8,0.768307322929172,1
0.85,0.851195065535852,1
0.9,0.866896551724138,1
0.95,0.866896551724138,1
1,0.866896551724138,1
