"alpha","FDR","power"
0.02,0.0318840579710145,1
0.05,0.0670391061452514,1
0.07,0.0972972972972973,1
0.1,0.114058355437666,1
0.15,0.147959183673469,1
0.2,0.193236714975845,1
0.25,0.252796420581655,1
0.3,0.337301587301587,1
0.35,0.427101200686106,1
0.4,0.493939393939394,1
0.45,0.541838134430727,1
0.5,0.578814627994956,1
0.55,0.613425925925926,1
0.6,0.641630901287554,1
0.65,0.671259842519685,1
0.7,0.718143459915612,1
0.75,0.752592592592593,1
0.8,0.781841933376878,1
0.85,0.781841933376878,1
0.9,0.781841933376878,1
0.95,0.781841933376878,1
1,0.781841933376878,1
