"alpha","FDR","power"
0.02,0.039426523297491,1
0.05,0.0629370629370629,1
0.07,0.0726643598615917,1
0.1,0.0945945945945946,1
0.15,0.146496815286624,1
0.2,0.204747774480712,1
0.25,0.240793201133144,1
0.3,0.285333333333333,1
0.35,0.341523341523342,1
0.4,0.360381861575179,1
0.45,0.467196819085487,1
0.5,0.500931098696462,1
0.55,0.559210526315789,1
0.6,0.598200899550225,1
0.65,0.646903820816864,1
0.7,0.713980789754536,1
0.75,0.779060181368508,1
0.8,0.82529335071708,1
0.85,0.82529335071708,1
0.9,0.82529335071708,1
0.95,0.82529335071708,1
1,0.82529335071708,1
