"alpha","FDR","power"
0.02,0.0567685589519651,1
0.05,0.0847457627118644,1
0.07,0.096234309623431,1
0.1,0.129032258064516,1
0.15,0.175572519083969,1
0.2,0.217391304347826,1
0.25,0.291803278688525,1
0.3,0.320754716981132,1
0.35,0.375722543352601,1
0.4,0.403314917127072,1
0.45,0.471882640586797,1
0.5,0.497674418604651,1
0.55,0.54140127388535,1
0.6,0.596261682242991,1
0.65,0.6544,1
0.7,0.696629213483146,1
0.75,0.744982290436836,1
0.8,0.797183098591549,1
0.85,0.822660098522167,1
0.9,0.851546391752577,1
0.95,0.851546391752577,1
1,0.851546391752577,1
