"alpha","FDR","power"
0.02,0.0158730158730159,1
0.05,0.0287206266318538,1
0.07,0.0558375634517767,1
0.1,0.110047846889952,1
0.15,0.148741418764302,1
0.2,0.193058568329718,1
0.25,0.27906976744186,1
0.3,0.322404371584699,1
0.35,0.384105960264901,1
0.4,0.436363636363636,1
0.45,0.502673796791444,1
0.5,0.572413793103448,1
0.55,0.608832807570978,1
0.6,0.633497536945813,1
0.65,0.683673469387755,1
0.7,0.711627906976744,1
0.75,0.751503006012024,1
0.8,0.75797007156799,1
0.85,0.75797007156799,1
0.9,0.75797007156799,1
0.95,0.75797007156799,1
1,0.75797007156799,1
