"alpha","FDR","power"
0.02,0.00429184549356223,1
0.05,0.0530612244897959,1
0.07,0.0682730923694779,1
0.1,0.10077519379845,1
0.15,0.143911439114391,1
0.2,0.188811188811189,1
0.25,0.216216216216216,1
0.3,0.299093655589124,1
0.35,0.367847411444142,1
0.4,0.415617128463476,1
0.45,0.447619047619048,1
0.5,0.53968253968254,1
0.55,0.577413479052823,1
0.6,0.625201938610662,1
0.65,0.658823529411765,1
0.7,0.686486486486486,1
0.75,0.709273182957393,1
0.8,0.748645720476706,1
0.85,0.82015503875969,1
0.9,0.840659340659341,1
0.95,0.840659340659341,1
1,0.840659340659341,1
