"alpha","FDR","power"
0.02,0.012779552715655,1
0.05,0.060790273556231,1
0.07,0.0776119402985075,1
0.1,0.124645892351275,1
0.15,0.164864864864865,1
0.2,0.211734693877551,1
0.25,0.272941176470588,1
0.3,0.314855875831486,1
0.35,0.341151385927505,1
0.4,0.373225152129817,1
0.45,0.437158469945355,1
0.5,0.467241379310345,1
0.55,0.520186335403727,1
0.6,0.598701298701299,1
0.65,0.630824372759857,1
0.7,0.660812294182217,1
0.75,0.722869955156951,1
0.8,0.770601336302895,1
0.85,0.793034159410583,1
0.9,0.793034159410583,1
0.95,0.793034159410583,1
1,0.793034159410583,1
