"alpha","FDR","power"
0.02,0.0291005291005291,1
0.05,0.0565552699228792,1
0.07,0.061381074168798,1
0.1,0.100490196078431,1
0.15,0.196936542669584,1
0.2,0.220806794055202,1
0.25,0.263052208835341,1
0.3,0.298279158699809,1
0.35,0.332727272727273,1
0.4,0.380067567567568,1
0.45,0.44812030075188,1
0.5,0.503382949932341,1
0.55,0.554611650485437,1
0.6,0.619689119170984,1
0.65,0.672028596961573,1
0.7,0.712156862745098,1
0.75,0.753691275167785,1
0.8,0.765195137555982,1
0.85,0.765195137555982,1
0.9,0.765195137555982,1
0.95,0.765195137555982,1
1,0.765195137555982,1
