"alpha","FDR","power"
0.02,0.0307692307692308,1
0.05,0.0620347394540943,1
0.07,0.0735294117647059,1
0.1,0.0956937799043062,1
0.15,0.178260869565217,1
0.2,0.233265720081136,1
0.25,0.281368821292776,1
0.3,0.330973451327434,1
0.35,0.379310344827586,1
0.4,0.408450704225352,1
0.45,0.456115107913669,1
0.5,0.505235602094241,1
0.55,0.551601423487544,1
0.6,0.576233183856502,1
0.65,0.62086258776329,1
0.7,0.669868995633188,1
0.75,0.699523052464229,1
0.8,0.748837209302326,1
0.85,0.75,1
0.9,0.75,1
0.95,0.75,1
1,0.75,1
