"alpha","FDR","power"
0.02,0.0241379310344828,1
0.05,0.0535117056856187,1
0.07,0.0721311475409836,1
0.1,0.0987261146496815,1
0.15,0.167647058823529,1
0.2,0.186781609195402,1
0.25,0.226775956284153,1
0.3,0.247340425531915,1
0.35,0.308068459657702,1
0.4,0.350917431192661,1
0.45,0.397872340425532,1
0.5,0.493738819320215,1
0.55,0.519524617996604,1
0.6,0.536824877250409,1
0.65,0.594555873925501,1
0.7,0.634838709677419,1
0.75,0.676940639269406,1
0.8,0.758119658119658,1
0.85,0.809299191374663,1
0.9,0.809299191374663,1
0.95,0.809299191374663,1
1,0.809299191374663,1
