"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0.0833333333333333,0.0419847328244275
0.15,0.05,0.0725190839694656
0.2,0.0476190476190476,0.0763358778625954
0.25,0.0476190476190476,0.0763358778625954
0.3,0.08,0.0877862595419847
0.35,0.107142857142857,0.0954198473282443
0.4,0.107142857142857,0.0954198473282443
0.45,0.212121212121212,0.099236641221374
0.5,0.244897959183673,0.141221374045802
0.55,0.244897959183673,0.141221374045802
0.6,0.385714285714286,0.16412213740458
0.65,0.427272727272727,0.240458015267176
0.7,0.496969696969697,0.316793893129771
0.75,0.712418300653595,0.67175572519084
0.8,0.789598108747045,0.679389312977099
0.85,0.847341337907376,0.679389312977099
0.9,0.87630298818624,0.679389312977099
0.95,0.87630298818624,0.679389312977099
1,0.87630298818624,0.679389312977099
