"alpha","FDR","power"
0.02,0,0
0.05,0,0.165384615384615
0.07,0,0.165384615384615
0.1,0.037037037037037,0.2
0.15,0.0344827586206897,0.215384615384615
0.2,0.0294117647058824,0.253846153846154
0.25,0.0547945205479452,0.265384615384615
0.3,0.0657894736842105,0.273076923076923
0.35,0.09,0.35
0.4,0.0857142857142857,0.369230769230769
0.45,0.121951219512195,0.415384615384615
0.5,0.177304964539007,0.446153846153846
0.55,0.338028169014085,0.542307692307692
0.6,0.372384937238494,0.576923076923077
0.65,0.383673469387755,0.580769230769231
0.7,0.534818941504178,0.642307692307692
0.75,0.583333333333333,0.653846153846154
0.8,0.604966139954853,0.673076923076923
0.85,0.687170474516696,0.684615384615385
0.9,0.753052917232022,0.7
0.95,0.799342105263158,0.703846153846154
1,0.866715222141296,0.703846153846154
