"alpha","FDR","power"
0.02,0,0
0.05,0.125,0.110526315789474
0.07,0.125,0.110526315789474
0.1,0.125,0.110526315789474
0.15,0.119047619047619,0.194736842105263
0.2,0.145161290322581,0.278947368421053
0.25,0.144927536231884,0.310526315789474
0.3,0.152777777777778,0.321052631578947
0.35,0.144578313253012,0.373684210526316
0.4,0.146067415730337,0.4
0.45,0.142857142857143,0.442105263157895
0.5,0.207207207207207,0.463157894736842
0.55,0.384180790960452,0.573684210526316
0.6,0.428571428571429,0.610526315789474
0.65,0.458333333333333,0.615789473684211
0.7,0.533088235294118,0.668421052631579
0.75,0.614705882352941,0.689473684210526
0.8,0.642666666666667,0.705263157894737
0.85,0.786729857819905,0.710526315789474
0.9,0.853632478632479,0.721052631578947
0.95,0.902002861230329,0.721052631578947
1,0.902002861230329,0.721052631578947
