"alpha","FDR","power"
0.02,0,0
0.05,0,0.0945945945945946
0.07,0.0294117647058824,0.111486486486486
0.1,0.0294117647058824,0.111486486486486
0.15,0.108695652173913,0.138513513513514
0.2,0.155172413793103,0.165540540540541
0.25,0.151515151515152,0.189189189189189
0.3,0.168831168831169,0.216216216216216
0.35,0.195652173913043,0.25
0.4,0.212389380530973,0.300675675675676
0.45,0.2421875,0.327702702702703
0.5,0.336898395721925,0.418918918918919
0.55,0.341968911917098,0.429054054054054
0.6,0.427480916030534,0.506756756756757
0.65,0.467105263157895,0.547297297297297
0.7,0.636178861788618,0.60472972972973
0.75,0.693086003372681,0.614864864864865
0.8,0.783333333333333,0.614864864864865
0.85,0.853523357086302,0.625
0.9,0.872237569060773,0.625
0.95,0.872237569060773,0.625
1,0.872237569060773,0.625
