"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0.0555555555555556,0.0880829015544041
0.1,0.0555555555555556,0.0880829015544041
0.15,0.0555555555555556,0.0880829015544041
0.2,0.0555555555555556,0.0880829015544041
0.25,0.0476190476190476,0.103626943005181
0.3,0.0909090909090909,0.103626943005181
0.35,0.12,0.113989637305699
0.4,0.142857142857143,0.124352331606218
0.45,0.142857142857143,0.124352331606218
0.5,0.25,0.217616580310881
0.55,0.263157894736842,0.217616580310881
0.6,0.285714285714286,0.233160621761658
0.65,0.285714285714286,0.233160621761658
0.7,0.341463414634146,0.27979274611399
0.75,0.458646616541353,0.373056994818653
0.8,0.457142857142857,0.393782383419689
0.85,0.66189111747851,0.61139896373057
0.9,0.76271186440678,0.652849740932642
0.95,0.847272727272727,0.652849740932642
1,0.909025270758123,0.652849740932642
