"FDR","pow"
0,0.0321100917431193
0.0666666666666667,0.0321100917431193
0.15,0.0389908256880734
0.181818181818182,0.0412844036697248
0.208333333333333,0.0435779816513761
0.25,0.0619266055045872
0.289473684210526,0.0619266055045872
0.372093023255814,0.0619266055045872
0.436363636363636,0.0711009174311927
0.448275862068966,0.073394495412844
0.444444444444444,0.0917431192660551
0.468085106382979,0.114678899082569
0.548872180451128,0.137614678899083
0.541095890410959,0.153669724770642
0.622317596566524,0.201834862385321
0.657039711191336,0.217889908256881
0.67524115755627,0.231651376146789
0.699029126213592,0.284403669724771
0.721590909090909,0.337155963302752
0.75684556407448,0.509174311926605
0.781889763779528,0.635321100917431
0.806020066889632,0.665137614678899
