"alpha","FDR","power"
0.02,0,0
0.05,0.0810810810810811,0.109677419354839
0.07,0.105263157894737,0.109677419354839
0.1,0.105263157894737,0.109677419354839
0.15,0.142857142857143,0.135483870967742
0.2,0.19672131147541,0.158064516129032
0.25,0.27027027027027,0.174193548387097
0.3,0.333333333333333,0.187096774193548
0.35,0.333333333333333,0.187096774193548
0.4,0.393939393939394,0.193548387096774
0.45,0.419047619047619,0.196774193548387
0.5,0.447368421052632,0.203225806451613
0.55,0.5,0.209677419354839
0.6,0.594285714285714,0.229032258064516
0.65,0.604395604395604,0.232258064516129
0.7,0.702380952380952,0.32258064516129
0.75,0.69954128440367,0.42258064516129
0.8,0.729203539823009,0.493548387096774
0.85,0.763661202185792,0.558064516129032
0.9,0.865168539325843,0.619354838709677
0.95,0.865168539325843,0.619354838709677
1,0.865168539325843,0.619354838709677
