"FDR","pow"
0.0833333333333333,0.0578947368421053
0.153846153846154,0.0578947368421053
0.142857142857143,0.0631578947368421
0.2,0.0631578947368421
0.333333333333333,0.0736842105263158
0.363636363636364,0.0736842105263158
0.363636363636364,0.0736842105263158
0.560975609756098,0.0947368421052632
0.571428571428571,0.0947368421052632
0.58695652173913,0.1
0.6,0.105263157894737
0.618181818181818,0.110526315789474
0.645161290322581,0.115789473684211
0.676470588235294,0.115789473684211
0.738317757009346,0.147368421052632
0.787234042553192,0.157894736842105
0.816216216216216,0.178947368421053
0.834586466165414,0.347368421052632
0.845437616387337,0.436842105263158
0.892915980230643,0.684210526315789
0.903225806451613,0.773684210526316
0.904421326397919,0.773684210526316
