"alpha","FDR","power"
0.02,0.0266666666666667,0.227414330218069
0.05,0.025974025974026,0.233644859813084
0.07,0.0253164556962025,0.2398753894081
0.1,0.021505376344086,0.283489096573209
0.15,0.0297029702970297,0.305295950155763
0.2,0.0272727272727273,0.333333333333333
0.25,0.0341880341880342,0.35202492211838
0.3,0.0573770491803279,0.358255451713396
0.35,0.0939597315436242,0.420560747663551
0.4,0.153409090909091,0.46417445482866
0.45,0.202764976958525,0.538940809968847
0.5,0.236051502145923,0.554517133956386
0.55,0.276,0.56386292834891
0.6,0.369085173501577,0.623052959501558
0.65,0.451351351351351,0.632398753894081
0.7,0.554112554112554,0.641744548286604
0.75,0.597678916827853,0.64797507788162
0.8,0.631858407079646,0.64797507788162
0.85,0.69533527696793,0.651090342679128
0.9,0.770127118644068,0.67601246105919
0.95,0.835433654558933,0.691588785046729
1,0.839130434782609,0.691588785046729
