"alpha","FDR","power"
0.02,0,0
0.05,0.0851063829787234,0.122857142857143
0.07,0.0769230769230769,0.171428571428571
0.1,0.0675675675675676,0.197142857142857
0.15,0.0853658536585366,0.214285714285714
0.2,0.0898876404494382,0.231428571428571
0.25,0.0961538461538462,0.268571428571429
0.3,0.131578947368421,0.282857142857143
0.35,0.154471544715447,0.297142857142857
0.4,0.153846153846154,0.314285714285714
0.45,0.164179104477612,0.32
0.5,0.193333333333333,0.345714285714286
0.55,0.206451612903226,0.351428571428571
0.6,0.29951690821256,0.414285714285714
0.65,0.356223175965665,0.428571428571429
0.7,0.38671875,0.448571428571429
0.75,0.476923076923077,0.485714285714286
0.8,0.515068493150685,0.505714285714286
0.85,0.594827586206897,0.537142857142857
0.9,0.795939086294416,0.574285714285714
0.95,0.851585014409222,0.588571428571429
1,0.851585014409222,0.588571428571429
