"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0.0802139037433155
0.1,0.162162162162162,0.165775401069519
0.15,0.166666666666667,0.18716577540107
0.2,0.177777777777778,0.197860962566845
0.25,0.244897959183673,0.197860962566845
0.3,0.347222222222222,0.251336898395722
0.35,0.404761904761905,0.267379679144385
0.4,0.427083333333333,0.294117647058824
0.45,0.448598130841121,0.315508021390374
0.5,0.474576271186441,0.331550802139037
0.55,0.564935064935065,0.358288770053476
0.6,0.617021276595745,0.385026737967914
0.65,0.633663366336634,0.39572192513369
0.7,0.675471698113208,0.459893048128342
0.75,0.693069306930693,0.497326203208556
0.8,0.722222222222222,0.508021390374332
0.85,0.825077399380805,0.60427807486631
0.9,0.907450980392157,0.631016042780749
0.95,0.916489738145789,0.631016042780749
1,0.916489738145789,0.631016042780749
