"alpha","FDR","power"
0.02,0,0
0.05,0,0.120171673819742
0.07,0,0.120171673819742
0.1,0,0.163090128755365
0.15,0.08,0.197424892703863
0.2,0.137931034482759,0.214592274678112
0.25,0.171875,0.227467811158798
0.3,0.169230769230769,0.231759656652361
0.35,0.191176470588235,0.236051502145923
0.4,0.240963855421687,0.270386266094421
0.45,0.272727272727273,0.274678111587983
0.5,0.339449541284404,0.309012875536481
0.55,0.432748538011696,0.416309012875536
0.6,0.492890995260663,0.459227467811159
0.65,0.5,0.467811158798283
0.7,0.534412955465587,0.493562231759657
0.75,0.555970149253731,0.510729613733906
0.8,0.607142857142857,0.566523605150215
0.85,0.657430730478589,0.583690987124464
0.9,0.874564459930314,0.618025751072961
0.95,0.895382395382395,0.622317596566524
1,0.895382395382395,0.622317596566524
