"alpha","FDR","power"
0.02,0,0
0.05,0,0.0868421052631579
0.07,0,0.0947368421052632
0.1,0.04,0.189473684210526
0.15,0.0481927710843374,0.207894736842105
0.2,0.0531914893617021,0.234210526315789
0.25,0.0948275862068965,0.276315789473684
0.3,0.111111111111111,0.294736842105263
0.35,0.189944134078212,0.381578947368421
0.4,0.202127659574468,0.394736842105263
0.45,0.304166666666667,0.439473684210526
0.5,0.337121212121212,0.460526315789474
0.55,0.4,0.497368421052632
0.6,0.438202247191011,0.526315789473684
0.65,0.473145780051151,0.542105263157895
0.7,0.54602510460251,0.571052631578947
0.75,0.587591240875912,0.594736842105263
0.8,0.646525679758308,0.615789473684211
0.85,0.794763513513513,0.639473684210526
0.9,0.831367106176267,0.639473684210526
0.95,0.831367106176267,0.639473684210526
1,0.831367106176267,0.639473684210526
