"alpha","FDR","power"
0.02,0,0
0.05,0,0.102439024390244
0.07,0,0.102439024390244
0.1,0,0.107317073170732
0.15,0.111111111111111,0.117073170731707
0.2,0.107142857142857,0.121951219512195
0.25,0.137931034482759,0.121951219512195
0.3,0.166666666666667,0.121951219512195
0.35,0.222222222222222,0.136585365853659
0.4,0.243243243243243,0.136585365853659
0.45,0.268292682926829,0.146341463414634
0.5,0.3125,0.160975609756098
0.55,0.381818181818182,0.165853658536585
0.6,0.537634408602151,0.209756097560976
0.65,0.561904761904762,0.224390243902439
0.7,0.671957671957672,0.302439024390244
0.75,0.687203791469194,0.321951219512195
0.8,0.736526946107784,0.429268292682927
0.85,0.73972602739726,0.463414634146341
0.9,0.778242677824268,0.517073170731707
0.95,0.796028880866426,0.551219512195122
1,0.910934105720492,0.6
