"alpha","FDR","power"
0.02,0.0185185185185185,0.166666666666667
0.05,0.0350877192982456,0.172955974842767
0.07,0.0350877192982456,0.172955974842767
0.1,0.0350877192982456,0.172955974842767
0.15,0.0307692307692308,0.19811320754717
0.2,0.0684931506849315,0.213836477987421
0.25,0.0769230769230769,0.226415094339623
0.3,0.103448275862069,0.245283018867925
0.35,0.184,0.320754716981132
0.4,0.204225352112676,0.355345911949686
0.45,0.211538461538462,0.386792452830189
0.5,0.247126436781609,0.411949685534591
0.55,0.31924882629108,0.455974842767296
0.6,0.402985074626866,0.50314465408805
0.65,0.410071942446043,0.515723270440252
0.7,0.488636363636364,0.566037735849057
0.75,0.538265306122449,0.569182389937107
0.8,0.560570071258907,0.581761006289308
0.85,0.717008797653959,0.606918238993711
0.9,0.82280701754386,0.635220125786163
0.95,0.854609929078014,0.644654088050314
1,0.854609929078014,0.644654088050314
