"alpha","FDR","power"
0.02,0,0
0.05,0.0227272727272727,0.0802238805970149
0.07,0.0217391304347826,0.083955223880597
0.1,0.0833333333333333,0.14365671641791
0.15,0.0888888888888889,0.152985074626866
0.2,0.153153153153153,0.175373134328358
0.25,0.181818181818182,0.184701492537313
0.3,0.18705035971223,0.210820895522388
0.35,0.2,0.23134328358209
0.4,0.222857142857143,0.253731343283582
0.45,0.248803827751196,0.292910447761194
0.5,0.284552845528455,0.328358208955224
0.55,0.299625468164794,0.348880597014925
0.6,0.32280701754386,0.360074626865672
0.65,0.406077348066298,0.401119402985075
0.7,0.440886699507389,0.423507462686567
0.75,0.534883720930233,0.485074626865672
0.8,0.631168831168831,0.529850746268657
0.85,0.668941979522184,0.542910447761194
0.9,0.72992700729927,0.552238805970149
0.95,0.777231201686578,0.591417910447761
1,0.777231201686578,0.591417910447761
