"FDR","pow"
0,0.0176991150442478
0,0.0176991150442478
0,0.0176991150442478
0,0.0176991150442478
0,0.0176991150442478
0,0.0221238938053097
0,0.0221238938053097
0,0.0221238938053097
0,0.0221238938053097
0.166666666666667,0.0221238938053097
0.142857142857143,0.0265486725663717
0.555555555555556,0.0353982300884956
0.648648648648649,0.0575221238938053
0.658536585365854,0.0619469026548673
0.716981132075472,0.0663716814159292
0.704918032786885,0.079646017699115
0.708333333333333,0.0929203539823009
0.757894736842105,0.101769911504425
0.769911504424779,0.115044247787611
0.838709677419355,0.265486725663717
0.871335504885994,0.349557522123894
0.899143045484509,0.676991150442478
