"FDR","pow"
0,0.0252293577981651
0,0.0275229357798165
0,0.0275229357798165
0.0666666666666667,0.0321100917431193
0.1,0.0412844036697248
0.173913043478261,0.0435779816513761
0.24,0.0435779816513761
0.290322580645161,0.0504587155963303
0.446428571428571,0.0711009174311927
0.45,0.0756880733944954
0.461538461538462,0.0802752293577982
0.53,0.107798165137615
0.56140350877193,0.114678899082569
0.614035087719298,0.151376146788991
0.621212121212121,0.172018348623853
0.643356643356643,0.23394495412844
0.726605504587156,0.341743119266055
0.746853146853147,0.415137614678899
0.804895608351332,0.621559633027523
0.817554858934169,0.667431192660551
0.818691588785047,0.667431192660551
0.818691588785047,0.667431192660551
