"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0,0.0696517412935323
0.15,0,0.0895522388059701
0.2,0,0.0945273631840796
0.25,0.0454545454545455,0.104477611940299
0.3,0.0454545454545455,0.104477611940299
0.35,0.0434782608695652,0.109452736318408
0.4,0.21875,0.248756218905473
0.45,0.25,0.283582089552239
0.5,0.302325581395349,0.298507462686567
0.55,0.319148936170213,0.318407960199005
0.6,0.352380952380952,0.338308457711443
0.65,0.546448087431694,0.412935323383085
0.7,0.559585492227979,0.422885572139304
0.75,0.646428571428571,0.492537313432836
0.8,0.799319727891156,0.587064676616915
0.85,0.8798828125,0.611940298507463
0.9,0.894961571306576,0.611940298507463
0.95,0.912330719885959,0.611940298507463
1,0.912330719885959,0.611940298507463
