"alpha","FDR","power"
0.02,0.0372670807453416,1
0.05,0.0606060606060606,1
0.07,0.0662650602409639,1
0.1,0.0935672514619883,1
0.15,0.157608695652174,1
0.2,0.17989417989418,1
0.25,0.275700934579439,1
0.3,0.345991561181435,1
0.35,0.403846153846154,1
0.4,0.417293233082707,1
0.45,0.448398576512456,1
0.5,0.493464052287582,1
0.55,0.517133956386293,1
0.6,0.597402597402597,1
0.65,0.63953488372093,1
0.7,0.66304347826087,1
0.75,0.735042735042735,1
0.8,0.791386271870794,1
0.85,0.834754797441365,1
0.9,0.873262469337694,1
0.95,0.887762490948588,1
1,0.887762490948588,1
