"alpha","FDR","power"
0.02,0.00717703349282297,1
0.05,0.0415704387990762,1
0.07,0.0653153153153153,1
0.1,0.0899122807017544,1
0.15,0.133611691022964,1
0.2,0.163306451612903,1
0.25,0.20952380952381,1
0.3,0.230055658627087,1
0.35,0.295415959252971,1
0.4,0.32520325203252,1
0.45,0.417134831460674,1
0.5,0.519119351100811,1
0.55,0.556623931623932,1
0.6,0.589515331355094,1
0.65,0.640381282495667,1
0.7,0.686555891238671,1
0.75,0.724618447246185,1
0.8,0.732430689877498,1
0.85,0.732430689877498,1
0.9,0.732430689877498,1
0.95,0.732430689877498,1
1,0.732430689877498,1
