"alpha","FDR","power"
0.02,0.0114942528735632,1
0.05,0.0994764397905759,1
0.07,0.10880829015544,1
0.1,0.126903553299492,1
0.15,0.169082125603865,1
0.2,0.184834123222749,1
0.25,0.238938053097345,1
0.3,0.277310924369748,1
0.35,0.358208955223881,1
0.4,0.410958904109589,1
0.45,0.532608695652174,1
0.5,0.577395577395577,1
0.55,0.621978021978022,1
0.6,0.656,1
0.65,0.703958691910499,1
0.7,0.748169838945827,1
0.75,0.797169811320755,1
0.8,0.824310520939734,1
0.85,0.870870870870871,1
0.9,0.881786941580756,1
0.95,0.881786941580756,1
1,0.881786941580756,1
