"alpha","FDR","power"
0.02,0,1
0.05,0.0228758169934641,1
0.07,0.059748427672956,1
0.1,0.0966767371601208,1
0.15,0.157746478873239,1
0.2,0.196236559139785,1
0.25,0.225388601036269,1
0.3,0.272506082725061,1
0.35,0.328089887640449,1
0.4,0.365180467091295,1
0.45,0.418287937743191,1
0.5,0.48448275862069,1
0.55,0.546282245827011,1
0.6,0.595945945945946,1
0.65,0.657110091743119,1
0.7,0.702191235059761,1
0.75,0.733511586452763,1
0.8,0.800533689126084,1
0.85,0.803030303030303,1
0.9,0.803030303030303,1
0.95,0.803030303030303,1
1,0.803030303030303,1
