"alpha","FDR","power"
0.02,0.0185676392572944,1
0.05,0.0656565656565657,1
0.07,0.075,1
0.1,0.0931372549019608,1
0.15,0.121140142517815,1
0.2,0.230769230769231,1
0.25,0.273084479371316,1
0.3,0.317343173431734,1
0.35,0.362068965517241,1
0.4,0.395424836601307,1
0.45,0.447761194029851,1
0.5,0.509283819628647,1
0.55,0.54601226993865,1
0.6,0.593406593406593,1
0.65,0.637254901960784,1
0.7,0.688026981450253,1
0.75,0.737588652482269,1
0.8,0.760362694300518,1
0.85,0.760362694300518,1
0.9,0.760362694300518,1
0.95,0.760362694300518,1
1,0.760362694300518,1
