"alpha","FDR","power"
0.02,0.00609756097560976,1
0.05,0.0180722891566265,1
0.07,0.0578034682080925,1
0.1,0.0685714285714286,1
0.15,0.0994475138121547,1
0.2,0.146596858638743,1
0.25,0.15979381443299,1
0.3,0.252293577981651,1
0.35,0.340080971659919,1
0.4,0.419928825622776,1
0.45,0.437931034482759,1
0.5,0.470779220779221,1
0.55,0.495356037151703,1
0.6,0.578811369509044,1
0.65,0.645652173913044,1
0.7,0.668024439918534,1
0.75,0.746105919003115,1
0.8,0.787760416666667,1
0.85,0.853020739404869,1
0.9,0.885854341736695,1
0.95,0.885854341736695,1
1,0.885854341736695,1
