"alpha","FDR","power"
0.02,0,1
0.05,0.0555555555555556,1
0.07,0.062992125984252,1
0.1,0.062992125984252,1
0.15,0.0703125,1
0.2,0.118518518518519,1
0.25,0.195945945945946,1
0.3,0.211920529801325,1
0.35,0.25625,1
0.4,0.383419689119171,1
0.45,0.402010050251256,1
0.5,0.491452991452991,1
0.55,0.550943396226415,1
0.6,0.646884272997033,1
0.65,0.706172839506173,1
0.7,0.748414376321353,1
0.75,0.777570093457944,1
0.8,0.838095238095238,1
0.85,0.8837890625,1
0.9,0.900750625521268,1
0.95,0.915782024062279,1
1,0.915782024062279,1
