"alpha","FDR","power"
0.02,0.021505376344086,1
0.05,0.0618556701030928,1
0.07,0.0945273631840796,1
0.1,0.153488372093023,1
0.15,0.191111111111111,1
0.2,0.21551724137931,1
0.25,0.260162601626016,1
0.3,0.302681992337165,1
0.35,0.345323741007194,1
0.4,0.385135135135135,1
0.45,0.436532507739938,1
0.5,0.451807228915663,1
0.55,0.501369863013699,1
0.6,0.579676674364896,1
0.65,0.604347826086956,1
0.7,0.655954631379962,1
0.75,0.703583061889251,1
0.8,0.738505747126437,1
0.85,0.81198347107438,1
0.9,0.835294117647059,1
0.95,0.864684014869888,1
1,0.869720830350752,1
