"alpha","FDR","power"
0.02,0.0358306188925081,1
0.05,0.0543130990415335,1
0.07,0.0807453416149068,1
0.1,0.159090909090909,1
0.15,0.212765957446809,1
0.2,0.269135802469136,1
0.25,0.316397228637413,1
0.3,0.362068965517241,1
0.35,0.390946502057613,1
0.4,0.436190476190476,1
0.45,0.498305084745763,1
0.5,0.528662420382166,1
0.55,0.568513119533528,1
0.6,0.626262626262626,1
0.65,0.667789001122334,1
0.7,0.704590818363273,1
0.75,0.743278404163053,1
0.8,0.80513495720869,1
0.85,0.80513495720869,1
0.9,0.80513495720869,1
0.95,0.80513495720869,1
1,0.80513495720869,1
