"alpha","FDR","power"
0.02,0.025,1
0.05,0.0714285714285714,1
0.07,0.0965250965250965,1
0.1,0.126865671641791,1
0.15,0.195876288659794,1
0.2,0.235294117647059,1
0.25,0.266457680250784,1
0.3,0.351800554016621,1
0.35,0.362397820163488,1
0.4,0.393782383419689,1
0.45,0.425061425061425,1
0.5,0.460829493087558,1
0.55,0.522448979591837,1
0.6,0.614497528830313,1
0.65,0.663793103448276,1
0.7,0.683355886332882,1
0.75,0.732876712328767,1
0.8,0.775,1
0.85,0.833924769339957,1
0.9,0.838062283737024,1
0.95,0.838062283737024,1
1,0.838062283737024,1
