"alpha","FDR","power"
0.02,0.0220048899755501,1
0.05,0.0521327014218009,1
0.07,0.0762124711316397,1
0.1,0.101123595505618,1
0.15,0.147121535181237,1
0.2,0.201596806387226,1
0.25,0.281867145421903,1
0.3,0.323181049069374,1
0.35,0.376947040498442,1
0.4,0.446749654218534,1
0.45,0.481193255512322,1
0.5,0.511599511599512,1
0.55,0.588053553038105,1
0.6,0.644760213143872,1
0.65,0.682034976152623,1
0.7,0.714285714285714,1
0.75,0.746835443037975,1
0.8,0.746835443037975,1
0.85,0.746835443037975,1
0.9,0.746835443037975,1
0.95,0.746835443037975,1
1,0.746835443037975,1
